receipt_id,item_id,barcode,userFlaggedBarcode,finalPrice,itemPrice,quantityPurchased
60023e8f0a720f05f300008b,1032,,,1.09,1.09,1.0
60023e8f0a720f05f300008b,1033,028189000079,,1.19,1.19,1.0
60023e8f0a720f05f300008b,1034,754500326305,,5.99,5.99,1.0
60023e8f0a720f05f300008b,1035,,,2.39,2.39,1.0
60023e8f0a720f05f300008b,1036,,,4.29,4.29,1.0
60023e8f0a720f05f300008b,1037,,,2.99,2.99,1.0
60023e8f0a720f05f300008b,1038,058496723002,,1.99,1.99,1.0
60023e8f0a720f05f300008b,1039,058449450023,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1040,075450093070,,4.99,4.99,1.0
60023e8f0a720f05f300008b,1041,048500256763,,1.31,1.31,1.0
60023e8f0a720f05f300008b,1042,4816,,2.21,2.21,1.0
60023e8f0a720f05f300008b,1043,,,0.88,0.88,1.0
60023e8f0a720f05f300008b,1044,4166,,0.91,0.91,1.0
60023e8f0a720f05f300008b,1045,075450120400,,1.99,1.99,1.0
60023e8f0a720f05f300008b,1046,,,1.84,1.84,1.0
60023e8f0a720f05f300008b,1047,036632011077,,0.56,0.56,1.0
60023e8f0a720f05f300008b,1048,754500797204,,0.56,0.56,1.0
60023e8f0a720f05f300008b,1049,,,0.56,0.56,1.0
60023e8f0a720f05f300008b,1050,075450085150,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1051,,,4.09,4.09,1.0
60023e8f0a720f05f300008b,1052,071007023095,,4.99,4.99,1.0
60023e8f0a720f05f300008b,1053,072310001459,,3.49,3.49,1.0
60023e8f0a720f05f300008b,1054,,,2.39,2.39,1.0
60023e8f0a720f05f300008b,1055,754502285808,,2.39,2.39,1.0
60023e8f0a720f05f300008b,1056,,,2.99,2.99,1.0
60023e8f0a720f05f300008b,1057,041390024368,,3.79,3.79,1.0
60023e8f0a720f05f300008b,1058,,,1.88,1.88,1.0
60023e8f0a720f05f300008b,1059,511111204206,,5.58,5.58,2.0
60023e8f0a720f05f300008b,1060,043000716021,,5.99,5.99,1.0
60023e8f0a720f05f300008b,1061,044500341720,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1062,754500958803,,2.99,2.99,1.0
60023e8f0a720f05f300008b,1063,,,2.79,2.79,1.0
60023e8f0a720f05f300008b,1064,024105590051,,6.99,6.99,1.0
60023e8f0a720f05f300008b,1065,21251000000,,5.99,5.99,1.0
60023e8f0a720f05f300008b,1066,,,2.99,2.99,1.0
60023e8f0a720f05f300008b,1067,4060,,2.99,2.99,1.0
60023e8f0a720f05f300008b,1068,,,2.49,2.49,1.0
60023e8f0a720f05f300008b,1069,048500052020,,1.53,1.53,1.0
60023e8f0a720f05f300008b,1070,,,3.49,3.49,1.0
60023e8f0a720f05f300008b,1071,4069,,2.05,2.05,1.0
60023e8f0a720f05f300008b,1072,,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1073,4093,,1.82,1.82,1.0
60023e8f0a720f05f300008b,1074,,,19.99,19.99,1.0
60023e8f0a720f05f300008b,1075,754500973400,,1.47,1.47,1.0
60023e8f0a720f05f300008b,1076,075450079760,,0.56,0.56,1.0
60023e8f0a720f05f300008b,1077,754500947807,,0.56,0.56,1.0
60023e8f0a720f05f300008b,1078,,,0.56,0.56,1.0
60023e8f0a720f05f300008b,1079,,,0.56,0.56,1.0
60023e8f0a720f05f300008b,1080,075450085150,,2.77,2.77,1.0
60023e8f0a720f05f300008b,1081,,,11.98,11.98,2.0
60023e8f0a720f05f300008b,1082,,,1.59,1.59,1.0
60023e8f0a720f05f300008b,1083,039400015031,,1.59,1.59,1.0
60023e8f0a720f05f300008b,1084,025500204215,,14.98,14.98,2.0
60023e8f0a720f05f300008b,1085,754501311409,,1.67,1.67,1.0
60023e8f0a720f05f300008b,1086,,,3.69,3.69,1.0
60023e8f0a720f05f300008b,1087,754502285808,,1.67,1.67,1.0
60023e8f0a720f05f300008b,1088,754500355602,,1.79,1.79,1.0
60023e8f0a720f05f300008b,1089,,,3.77,3.77,1.0
60023e8f0a720f05f300008b,1090,018627030010,,3.77,3.77,1.0
60023e8f0a720f05f300008b,1091,041000004087,,1.99,1.99,1.0
60023e8f0a720f05f300008b,1092,058449450023,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1093,,,4.56,4.56,1.0
60023e8f0a720f05f300008b,1094,044500341720,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1095,,,4.99,4.99,1.0
60023e8f0a720f05f300008b,1096,024105590051,,6.99,6.99,1.0
60023e8f0a720f05f300008b,1097,021000604647,,3.29,3.29,1.0
60023e8f0a720f05f300008b,1098,21251000000,,5.99,5.99,1.0
60023e8f0a720f05f300008b,1099,071430010051,,3.49,3.49,1.0
60023e8f0a720f05f300008b,1100,,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1101,,,0.77,0.77,1.0
60023e8f0a720f05f300008b,1102,071146002487,,1.25,1.25,1.0
60023e8f0a720f05f300008b,1103,,,1.88,1.88,1.0
60023e8f0a720f05f300008b,1104,,,2.50,2.50,1.0
60023e8f0a720f05f300008b,1105,,,0.88,0.88,1.0
60023e8f0a720f05f300008b,1106,,,11.99,11.99,1.0
60023e8f0a720f05f300008b,1107,754500638101,,0.99,0.99,1.0
60023e8f0a720f05f300008b,1108,,,2.99,2.99,1.0
60023e8f0a720f05f300008b,1109,511111001485,,2.98,2.98,1.0
60023e8f0a720f05f300008b,1110,305731769135,,4.99,4.99,1.0
60023e8f0a720f05f300008b,1111,,,26.99,26.99,1.0
60023e8f0a720f05f300008b,1112,048000007070,,0.99,0.99,1.0
60023e8f0a720f05f300008b,1113,,,3.34,3.34,1.0
60023e8f0a720f05f300008b,1114,015300430594,,2.38,2.38,2.0
60023e8f0a720f05f300008b,1115,,,0.92,0.92,1.0
60023e8f0a720f05f300008b,1116,511111001485,,3.99,3.99,1.0
60023e8f0a720f05f300008b,1117,009800300037,,36.99,36.99,1.0
60023e8f0a720f05f300008b,1118,,,15.67,15.67,1.0
60023e8f0a720f05f300008b,1119,,,26.99,26.99,1.0
60023e8f0a720f05f300008b,1120,754500990209,,4.99,4.99,1.0
60023e8f0a720f05f300008b,1121,014113910026,,6.99,6.99,1.0
60023e8f0a720f05f300008b,1122,036000391718,,3.85,3.85,1.0
60023e8f0a720f05f300008b,1123,,,6.26,6.26,2.0
60023e8f0a720f05f300008b,1124,028400643061,,4.72,4.72,1.0
60023e8f0a720f05f300008b,1125,,,6.79,6.79,1.0
60023e8f0a720f05f300008b,1126,036000391718,,2.82,2.82,1.0
60023e8f0a720f05f300008b,1127,,,16.56,16.56,6.0
60023e8f0a720f05f300008b,1128,,,8.86,8.86,2.0
60023e8f0a720f05f300008b,1129,,,13.30,13.30,2.0
60023e8f0a720f05f300008b,1130,028400642033,,3.37,3.37,1.0
60023e8f0a720f05f300008b,1131,028400642033,,4.22,4.22,1.0
60023e8f0a720f05f300008b,1132,,,8.00,8.00,5.0
60023e8f0a720f05f300008b,1133,815473013279,,8.58,8.58,2.0
60023e8f0a720f05f300008b,1134,041000022623,,7.50,7.50,5.0
60023e8f0a720f05f300008b,1135,076840580750,,26.80,26.80,5.0
60023e8f0a720f05f300008b,1136,,,9.63,9.63,3.0
60023e8f0a720f05f300008b,1137,076840580750,,21.76,21.76,4.0
60023e8f0a720f05f300008b,1138,076840580750,,15.93,15.93,3.0
60023e8f0a720f05f300008b,1139,,,13.86,13.86,2.0
60023e8f0a720f05f300008b,1140,,,19.02,19.02,6.0
60023e8f0a720f05f300008b,1141,076840580750,,16.41,16.41,3.0
60023e8f0a720f05f300008b,1142,,,9.48,9.48,2.0
60023e8f0a720f05f300008b,1143,,,6.28,6.28,2.0
60023e8f0a720f05f300008b,1144,,,13.10,13.10,2.0
60023e8f0a720f05f300008b,1145,,,3.26,3.26,2.0
60023e8f0a720f05f300008b,1146,,,1.78,1.78,2.0
60023e8f0a720f05f300008b,1147,815473013279,,7.04,7.04,2.0
60023e8f0a720f05f300008b,1148,815473013279,,8.80,8.80,2.0
60023e8f0a720f05f300008b,1149,,,13.68,13.68,4.0
60023e8f0a720f05f300008b,1150,,,8.79,8.79,3.0
60023e8f0a720f05f300008b,1151,,,11.68,11.68,4.0
60023e8f0a720f05f300008b,1152,,,1.20,1.20,2.0
60023e8f0a720f05f300008b,1153,,,4.08,4.08,1.0
60023e8f0a720f05f300008b,1154,,,12.25,12.25,7.0
60023e8f0a720f05f300008b,1155,,,3.90,3.90,3.0
60023e8f0a720f05f300008b,1156,,,13.04,13.04,2.0
60023e8f0a720f05f300008b,1157,,,6.80,6.80,1.0
60023e8f0a720f05f300008b,1158,,,0.78,0.78,1.0
60023e8f0a720f05f300008b,1159,,,6.80,6.80,1.0
60020d2a0a720f05f300008a,1160,,,1.29,1.29,1.0
60020d2a0a720f05f300008a,1161,,,0.54,0.54,1.0
60020d2a0a720f05f300008a,1162,036632011077,,0.54,0.54,1.0
60020d2a0a720f05f300008a,1163,,,0.54,0.54,1.0
60020d2a0a720f05f300008a,1164,,,0.54,0.54,1.0
60020d2a0a720f05f300008a,1165,,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1166,075706191031,,5.99,5.99,1.0
60020d2a0a720f05f300008a,1167,,,2.29,2.29,1.0
60020d2a0a720f05f300008a,1168,019600920106,,6.99,6.99,1.0
60020d2a0a720f05f300008a,1169,,,1.09,1.09,1.0
60020d2a0a720f05f300008a,1170,028189000079,,1.19,1.19,1.0
60020d2a0a720f05f300008a,1171,754500326305,,5.99,5.99,1.0
60020d2a0a720f05f300008a,1172,,,2.39,2.39,1.0
60020d2a0a720f05f300008a,1173,,,4.29,4.29,1.0
60020d2a0a720f05f300008a,1174,,,2.99,2.99,1.0
60020d2a0a720f05f300008a,1175,058496723002,,1.99,1.99,1.0
60020d2a0a720f05f300008a,1176,058449450023,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1177,075450093070,,4.99,4.99,1.0
60020d2a0a720f05f300008a,1178,048500256763,,1.31,1.31,1.0
60020d2a0a720f05f300008a,1179,4816,,2.21,2.21,1.0
60020d2a0a720f05f300008a,1180,,,0.88,0.88,1.0
60020d2a0a720f05f300008a,1181,4166,,0.91,0.91,1.0
60020d2a0a720f05f300008a,1182,075450120400,,1.99,1.99,1.0
60020d2a0a720f05f300008a,1183,,,1.84,1.84,1.0
60020d2a0a720f05f300008a,1184,036632011077,,0.56,0.56,1.0
60020d2a0a720f05f300008a,1185,754500797204,,0.56,0.56,1.0
60020d2a0a720f05f300008a,1186,,,0.56,0.56,1.0
60020d2a0a720f05f300008a,1187,075450085150,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1188,,,4.09,4.09,1.0
60020d2a0a720f05f300008a,1189,071007023095,,4.99,4.99,1.0
60020d2a0a720f05f300008a,1190,072310001459,,3.49,3.49,1.0
60020d2a0a720f05f300008a,1191,,,2.39,2.39,1.0
60020d2a0a720f05f300008a,1192,754502285808,,2.39,2.39,1.0
60020d2a0a720f05f300008a,1193,,,2.99,2.99,1.0
60020d2a0a720f05f300008a,1194,041390024368,,3.79,3.79,1.0
60020d2a0a720f05f300008a,1195,,,1.88,1.88,1.0
60020d2a0a720f05f300008a,1196,511111204206,,5.58,5.58,2.0
60020d2a0a720f05f300008a,1197,043000716021,,5.99,5.99,1.0
60020d2a0a720f05f300008a,1198,044500341720,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1199,754500958803,,2.99,2.99,1.0
60020d2a0a720f05f300008a,1200,,,2.79,2.79,1.0
60020d2a0a720f05f300008a,1201,024105590051,,6.99,6.99,1.0
60020d2a0a720f05f300008a,1202,21251000000,,5.99,5.99,1.0
60020d2a0a720f05f300008a,1203,,,2.99,2.99,1.0
60020d2a0a720f05f300008a,1204,4060,,2.99,2.99,1.0
60020d2a0a720f05f300008a,1205,,,2.49,2.49,1.0
60020d2a0a720f05f300008a,1206,048500052020,,1.53,1.53,1.0
60020d2a0a720f05f300008a,1207,,,3.49,3.49,1.0
60020d2a0a720f05f300008a,1208,4069,,2.05,2.05,1.0
60020d2a0a720f05f300008a,1209,,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1210,4093,,1.82,1.82,1.0
60020d2a0a720f05f300008a,1211,,,19.99,19.99,1.0
60020d2a0a720f05f300008a,1212,754500973400,,1.47,1.47,1.0
60020d2a0a720f05f300008a,1213,075450079760,,0.56,0.56,1.0
60020d2a0a720f05f300008a,1214,754500947807,,0.56,0.56,1.0
60020d2a0a720f05f300008a,1215,689544081937,,0.56,0.56,1.0
60020d2a0a720f05f300008a,1216,075450085150,,2.77,2.77,1.0
60020d2a0a720f05f300008a,1217,,,1.59,1.59,1.0
60020d2a0a720f05f300008a,1218,754501311409,,1.67,1.67,1.0
60020d2a0a720f05f300008a,1219,,,3.69,3.69,1.0
60020d2a0a720f05f300008a,1220,754500355602,,1.79,1.79,1.0
60020d2a0a720f05f300008a,1221,,,3.77,3.77,1.0
60020d2a0a720f05f300008a,1222,,,3.77,3.77,1.0
60020d2a0a720f05f300008a,1223,041000004087,,1.99,1.99,1.0
60020d2a0a720f05f300008a,1224,058449450023,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1225,,,4.56,4.56,1.0
60020d2a0a720f05f300008a,1226,044500341720,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1227,,,4.99,4.99,1.0
60020d2a0a720f05f300008a,1228,024105590051,,6.99,6.99,1.0
60020d2a0a720f05f300008a,1229,021000604647,,3.29,3.29,1.0
60020d2a0a720f05f300008a,1230,21251000000,,5.99,5.99,1.0
60020d2a0a720f05f300008a,1231,071430010051,,3.49,3.49,1.0
60020d2a0a720f05f300008a,1232,,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1233,,,0.77,0.77,1.0
60020d2a0a720f05f300008a,1234,071146002487,,1.25,1.25,1.0
60020d2a0a720f05f300008a,1235,,,1.88,1.88,1.0
60020d2a0a720f05f300008a,1236,,,0.88,0.88,1.0
60020d2a0a720f05f300008a,1237,754500638101,,0.99,0.99,1.0
60020d2a0a720f05f300008a,1238,,,2.99,2.99,1.0
60020d2a0a720f05f300008a,1239,511111001485,,2.98,2.98,1.0
60020d2a0a720f05f300008a,1240,305731769135,,4.99,4.99,1.0
60020d2a0a720f05f300008a,1241,,,26.99,26.99,1.0
60020d2a0a720f05f300008a,1242,048000007070,,0.99,0.99,1.0
60020d2a0a720f05f300008a,1243,,,3.34,3.34,1.0
60020d2a0a720f05f300008a,1244,015300430594,,2.38,2.38,2.0
60020d2a0a720f05f300008a,1245,,,0.92,0.92,1.0
60020d2a0a720f05f300008a,1246,511111001485,,3.99,3.99,1.0
60020d2a0a720f05f300008a,1247,009800300037,,36.99,36.99,1.0
60020d2a0a720f05f300008a,1248,,,15.67,15.67,1.0
60020d2a0a720f05f300008a,1249,,,26.99,26.99,1.0
60020d2a0a720f05f300008a,1250,754500990209,,4.99,4.99,1.0
6002590c0a7214ad4c000082,1251,,,8.06,8.06,2.0
6002590c0a7214ad4c000082,1252,,,12.45,12.45,5.0
6002590c0a7214ad4c000082,1253,,,7.48,7.48,2.0
6002590c0a7214ad4c000082,1254,,,8.68,8.68,2.0
6002590c0a7214ad4c000082,1255,,,15.50,15.50,10.0
6002590c0a7214ad4c000082,1256,,,1.29,1.29,1.0
6002590c0a7214ad4c000082,1257,,,0.54,0.54,1.0
6002590c0a7214ad4c000082,1258,,,0.54,0.54,1.0
6002590c0a7214ad4c000082,1259,,,0.54,0.54,1.0
6002590c0a7214ad4c000082,1260,,,0.54,0.54,1.0
6002590c0a7214ad4c000082,1261,,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1262,,,5.99,5.99,1.0
6002590c0a7214ad4c000082,1263,,,2.29,2.29,1.0
6002590c0a7214ad4c000082,1264,,,6.99,6.99,1.0
6002590c0a7214ad4c000082,1265,,,1.09,1.09,1.0
6002590c0a7214ad4c000082,1266,,,1.19,1.19,1.0
6002590c0a7214ad4c000082,1267,,,5.99,5.99,1.0
6002590c0a7214ad4c000082,1268,,,2.39,2.39,1.0
6002590c0a7214ad4c000082,1269,,,4.29,4.29,1.0
6002590c0a7214ad4c000082,1270,,,2.99,2.99,1.0
6002590c0a7214ad4c000082,1271,,,1.99,1.99,1.0
6002590c0a7214ad4c000082,1272,,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1273,,,4.99,4.99,1.0
6002590c0a7214ad4c000082,1274,,,1.31,1.31,1.0
6002590c0a7214ad4c000082,1275,,,2.21,2.21,1.0
6002590c0a7214ad4c000082,1276,,,0.88,0.88,1.0
6002590c0a7214ad4c000082,1277,,,0.91,0.91,1.0
6002590c0a7214ad4c000082,1278,,,1.99,1.99,1.0
6002590c0a7214ad4c000082,1279,,,1.84,1.84,1.0
6002590c0a7214ad4c000082,1280,,,0.56,0.56,1.0
6002590c0a7214ad4c000082,1281,,,0.56,0.56,1.0
6002590c0a7214ad4c000082,1282,,,0.56,0.56,1.0
6002590c0a7214ad4c000082,1283,,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1284,,,4.09,4.09,1.0
6002590c0a7214ad4c000082,1285,,,4.99,4.99,1.0
6002590c0a7214ad4c000082,1286,,,3.49,3.49,1.0
6002590c0a7214ad4c000082,1287,,,2.39,2.39,1.0
6002590c0a7214ad4c000082,1288,,,2.39,2.39,1.0
6002590c0a7214ad4c000082,1289,,,2.99,2.99,1.0
6002590c0a7214ad4c000082,1290,,,3.79,3.79,1.0
6002590c0a7214ad4c000082,1291,,,1.88,1.88,1.0
6002590c0a7214ad4c000082,1292,,,5.58,5.58,2.0
6002590c0a7214ad4c000082,1293,,,5.99,5.99,1.0
6002590c0a7214ad4c000082,1294,,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1295,,,2.99,2.99,1.0
6002590c0a7214ad4c000082,1296,,,2.79,2.79,1.0
6002590c0a7214ad4c000082,1297,024105590051,,6.99,6.99,1.0
6002590c0a7214ad4c000082,1298,21251000000,,5.99,5.99,1.0
6002590c0a7214ad4c000082,1299,,,2.99,2.99,1.0
6002590c0a7214ad4c000082,1300,4060,,2.99,2.99,1.0
6002590c0a7214ad4c000082,1301,,,2.49,2.49,1.0
6002590c0a7214ad4c000082,1302,048500052020,,1.53,1.53,1.0
6002590c0a7214ad4c000082,1303,,,3.49,3.49,1.0
6002590c0a7214ad4c000082,1304,4069,,2.05,2.05,1.0
6002590c0a7214ad4c000082,1305,,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1306,4093,,1.82,1.82,1.0
6002590c0a7214ad4c000082,1307,,,19.99,19.99,1.0
6002590c0a7214ad4c000082,1308,,,1.47,1.47,1.0
6002590c0a7214ad4c000082,1309,036632037541,,0.56,0.56,1.0
6002590c0a7214ad4c000082,1310,036632013095,,0.56,0.56,1.0
6002590c0a7214ad4c000082,1311,,,0.56,0.56,1.0
6002590c0a7214ad4c000082,1312,,,0.56,0.56,1.0
6002590c0a7214ad4c000082,1313,,,2.77,2.77,1.0
6002590c0a7214ad4c000082,1314,,,11.98,11.98,2.0
6002590c0a7214ad4c000082,1315,,,1.59,1.59,1.0
6002590c0a7214ad4c000082,1316,039400015031,,1.59,1.59,1.0
6002590c0a7214ad4c000082,1317,025500204215,,14.98,14.98,2.0
6002590c0a7214ad4c000082,1318,084114111722,,1.67,1.67,1.0
6002590c0a7214ad4c000082,1319,511111104537,,3.69,3.69,1.0
6002590c0a7214ad4c000082,1320,,,1.67,1.67,1.0
6002590c0a7214ad4c000082,1321,,,1.79,1.79,1.0
6002590c0a7214ad4c000082,1322,,,3.77,3.77,1.0
6002590c0a7214ad4c000082,1323,018627030010,,3.77,3.77,1.0
6002590c0a7214ad4c000082,1324,041000004087,,1.99,1.99,1.0
6002590c0a7214ad4c000082,1325,058449450023,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1326,,,4.56,4.56,1.0
6002590c0a7214ad4c000082,1327,044500341720,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1328,,,4.99,4.99,1.0
6002590c0a7214ad4c000082,1329,024105590051,,6.99,6.99,1.0
6002590c0a7214ad4c000082,1330,021000604647,,3.29,3.29,1.0
6002590c0a7214ad4c000082,1331,21251000000,,5.99,5.99,1.0
6002590c0a7214ad4c000082,1332,071430010051,,3.49,3.49,1.0
6002590c0a7214ad4c000082,1333,,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1334,,,0.77,0.77,1.0
6002590c0a7214ad4c000082,1335,071146002487,,1.25,1.25,1.0
6002590c0a7214ad4c000082,1336,,,1.88,1.88,1.0
6002590c0a7214ad4c000082,1337,,,2.50,2.50,1.0
6002590c0a7214ad4c000082,1338,,,0.88,0.88,1.0
6002590c0a7214ad4c000082,1339,,,11.99,11.99,1.0
6002590c0a7214ad4c000082,1340,,,0.99,0.99,1.0
6002590c0a7214ad4c000082,1341,,,2.99,2.99,1.0
6002590c0a7214ad4c000082,1342,511111001485,,2.98,2.98,1.0
6002590c0a7214ad4c000082,1343,305731769135,,4.99,4.99,1.0
6002590c0a7214ad4c000082,1344,,,26.99,26.99,1.0
6002590c0a7214ad4c000082,1345,048000007070,,0.99,0.99,1.0
6002590c0a7214ad4c000082,1346,,,3.34,3.34,1.0
6002590c0a7214ad4c000082,1347,015300430594,,2.38,2.38,2.0
6002590c0a7214ad4c000082,1348,,,0.92,0.92,1.0
6002590c0a7214ad4c000082,1349,511111001485,,3.99,3.99,1.0
6002590c0a7214ad4c000082,1350,009800300037,,36.99,36.99,1.0
6002590c0a7214ad4c000082,1351,,,15.67,15.67,1.0
6002590c0a7214ad4c000082,1352,,,26.99,26.99,1.0
6002590c0a7214ad4c000082,1353,,,4.99,4.99,1.0
6002590c0a7214ad4c000082,1354,,,8.99,8.99,1.0
6002590c0a7214ad4c000082,1355,,,13.10,13.10,2.0
6002590c0a7214ad4c000082,1356,041000022623,,6.32,6.32,4.0
6002590c0a7214ad4c000082,1357,,,11.68,11.68,4.0
6002590c0a7214ad4c000082,1358,,,9.03,9.03,3.0
6002590c0a7214ad4c000082,1359,028400642033,,7.70,7.70,2.0
6002590c0a7214ad4c000082,1360,,,9.68,9.68,2.0
6002590c0a7214ad4c000082,1361,,,4.46,4.46,1.0
6002590c0a7214ad4c000082,1362,076840580750,,29.20,29.20,5.0
6002590c0a7214ad4c000082,1363,012000809941,,2.36,2.36,4.0
6002590c0a7214ad4c000082,1364,036000391718,,2.59,2.59,1.0
6002590c0a7214ad4c000082,1365,815473013279,,4.28,4.28,1.0
6002590c0a7214ad4c000082,1366,,,6.92,6.92,1.0
6002590c0a7214ad4c000082,1367,012000809941,,5.20,5.20,4.0
6002590c0a7214ad4c000082,1368,,,6.84,6.84,1.0
6002590c0a7214ad4c000082,1369,041000022623,,14.04,14.04,9.0
6002590c0a7214ad4c000082,1370,,,16.50,16.50,5.0
6002590c0a7214ad4c000082,1371,,,28.35,28.35,5.0
6002590c0a7214ad4c000082,1372,,,8.42,8.42,2.0
6002590c0a7214ad4c000082,1373,,,10.16,10.16,4.0
6002590c0a7214ad4c000082,1374,,,6.52,6.52,2.0
6002590c0a7214ad4c000082,1375,,,13.54,13.54,2.0
6002590c0a7214ad4c000082,1376,,,7.29,7.29,3.0
6002590c0a7214ad4c000082,1377,,,10.44,10.44,3.0
6002590c0a7214ad4c000082,1378,,,13.48,13.48,4.0
6002590c0a7214ad4c000082,1379,041000022623,,16.74,16.74,9.0
6002590c0a7214ad4c000082,1380,036000391718,,2.12,2.12,1.0
60025cb80a720f05f300008d,1381,,,13.96,13.96,2.0
60025cb80a720f05f300008d,1382,,,14.05,14.05,5.0
60025cb80a720f05f300008d,1383,,,8.00,8.00,4.0
60025cb80a720f05f300008d,1384,,,6.70,6.70,2.0
60025cb80a720f05f300008d,1385,036000391718,,8.12,8.12,2.0
60025cb80a720f05f300008d,1386,,,6.77,6.77,1.0
60025cb80a720f05f300008d,1387,,,1.29,1.29,1.0
60025cb80a720f05f300008d,1388,,,0.54,0.54,1.0
60025cb80a720f05f300008d,1389,036632011077,,0.54,0.54,1.0
60025cb80a720f05f300008d,1390,,,0.54,0.54,1.0
60025cb80a720f05f300008d,1391,,,0.54,0.54,1.0
60025cb80a720f05f300008d,1392,,,3.99,3.99,1.0
60025cb80a720f05f300008d,1393,075706191031,,5.99,5.99,1.0
60025cb80a720f05f300008d,1394,,,2.29,2.29,1.0
60025cb80a720f05f300008d,1395,019600920106,,6.99,6.99,1.0
60025cb80a720f05f300008d,1396,,,1.09,1.09,1.0
60025cb80a720f05f300008d,1397,028189000079,,1.19,1.19,1.0
60025cb80a720f05f300008d,1398,754500326305,,5.99,5.99,1.0
60025cb80a720f05f300008d,1399,,,2.39,2.39,1.0
60025cb80a720f05f300008d,1400,,,4.29,4.29,1.0
60025cb80a720f05f300008d,1401,,,2.99,2.99,1.0
60025cb80a720f05f300008d,1402,058496723002,,1.99,1.99,1.0
60025cb80a720f05f300008d,1403,058449450023,,3.99,3.99,1.0
60025cb80a720f05f300008d,1404,075450093070,,4.99,4.99,1.0
60025cb80a720f05f300008d,1405,048500256763,,1.31,1.31,1.0
60025cb80a720f05f300008d,1406,4816,,2.21,2.21,1.0
60025cb80a720f05f300008d,1407,,,0.88,0.88,1.0
60025cb80a720f05f300008d,1408,4166,,0.91,0.91,1.0
60025cb80a720f05f300008d,1409,075450120400,,1.99,1.99,1.0
60025cb80a720f05f300008d,1410,,,1.84,1.84,1.0
60025cb80a720f05f300008d,1411,036632011077,,0.56,0.56,1.0
60025cb80a720f05f300008d,1412,754500797204,,0.56,0.56,1.0
60025cb80a720f05f300008d,1413,,,0.56,0.56,1.0
60025cb80a720f05f300008d,1414,075450085150,,3.99,3.99,1.0
60025cb80a720f05f300008d,1415,,,4.09,4.09,1.0
60025cb80a720f05f300008d,1416,071007023095,,4.99,4.99,1.0
60025cb80a720f05f300008d,1417,072310001459,,3.49,3.49,1.0
60025cb80a720f05f300008d,1418,,,2.39,2.39,1.0
60025cb80a720f05f300008d,1419,754502285808,,2.39,2.39,1.0
60025cb80a720f05f300008d,1420,,,2.99,2.99,1.0
60025cb80a720f05f300008d,1421,041390024368,,3.79,3.79,1.0
60025cb80a720f05f300008d,1422,,,1.88,1.88,1.0
60025cb80a720f05f300008d,1423,511111204206,,5.58,5.58,2.0
60025cb80a720f05f300008d,1424,043000716021,,5.99,5.99,1.0
60025cb80a720f05f300008d,1425,044500341720,,3.99,3.99,1.0
60025cb80a720f05f300008d,1426,754500958803,,2.99,2.99,1.0
60025cb80a720f05f300008d,1427,,,2.79,2.79,1.0
60025cb80a720f05f300008d,1428,024105590051,,6.99,6.99,1.0
60025cb80a720f05f300008d,1429,21251000000,,5.99,5.99,1.0
60025cb80a720f05f300008d,1430,,,2.99,2.99,1.0
60025cb80a720f05f300008d,1431,4060,,2.99,2.99,1.0
60025cb80a720f05f300008d,1432,,,2.49,2.49,1.0
60025cb80a720f05f300008d,1433,048500256763,,1.53,1.53,1.0
60025cb80a720f05f300008d,1434,,,3.49,3.49,1.0
60025cb80a720f05f300008d,1435,4069,,2.05,2.05,1.0
60025cb80a720f05f300008d,1436,,,3.99,3.99,1.0
60025cb80a720f05f300008d,1437,4093,,1.82,1.82,1.0
60025cb80a720f05f300008d,1438,,,19.99,19.99,1.0
60025cb80a720f05f300008d,1439,,,1.47,1.47,1.0
60025cb80a720f05f300008d,1440,754500973400,,1.47,1.47,1.0
60025cb80a720f05f300008d,1441,,,0.56,0.56,1.0
60025cb80a720f05f300008d,1442,,,0.56,0.56,1.0
60025cb80a720f05f300008d,1443,,,0.56,0.56,1.0
60025cb80a720f05f300008d,1444,,,0.56,0.56,1.0
60025cb80a720f05f300008d,1445,075450085150,,2.77,2.77,1.0
60025cb80a720f05f300008d,1446,,,2.77,2.77,1.0
